date,code,open,high,low,close,volume,value,trans,adj,exchange,datasource,log_return,symbol_qse,symbol_sax,symbol_vre
2015-11-03,SPY,293.61,293.61,293.61,293.61,34,9983,1,1,AXW,TME,0.010889772705748,E,E,D
2015-11-06,SPY,293.71,293.71,293.71,293.71,60,17623,1,1,AXW,TME,0.0003405298677596,C,C,D
2015-11-09,SPY,298.72,298.9,298.2,298.2,107,31968,3,1,AXW,TME,0.0151715163570404,E,E,D
2015-11-10,SPY,294.96,295.82,294.96,295.82,144,42504,2,1,AXW,TME,-0.0080132410874141,A,A,D
2015-11-11,SPY,296.61,297.06,295.77,295.77,7052,2089861,10,1,AXW,TME,-0.0001690359881643,C,C,D
2015-11-12,SPY,293.87,293.88,291.7,291.7,42,12288,3,1,AXW,TME,-0.0138562483813838,A,A,D
2015-11-13,SPY,287.58,287.59,287.56,287.59,41,11790,3,1,AXW,TME,-0.014190022145896,A,A,D
2015-11-16,SPY,283.39,283.9,283.39,283.9,56,15886,3,1,AXW,TME,-0.0129137912488541,A,A,E
2015-11-18,SPY,289.54,289.57,289.54,289.57,209,60514,2,1,AXW,TME,0.01977500050648,E,E,E
2015-11-19,SPY,293.25,293.25,293.2,293.2,400,117295,2,1,AXW,TME,0.0124579060270909,E,E,E
2015-11-23,SPY,290.21,292.37,290.21,292.25,40,11677,4,1,AXW,TME,-0.0032453696603186,B,B,D
2015-11-24,SPY,290.64,290.64,290.3,290.3,204,59245,2,1,AXW,TME,-0.0066947293215935,A,B,E
2015-11-25,SPY,288.43,288.43,288.0,288.17,328,94486,4,1,AXW,TME,-0.0073642872622618,A,B,E
2015-11-26,SPY,290.25,290.25,290.25,290.25,6,1742,1,1,AXW,TME,0.0071920368096785,D,D,E
2015-11-27,SPY,292.51,292.57,291.68,291.68,170,49716,5,1,AXW,TME,0.0049146903523519,D,D,D
2015-12-01,SPY,289.99,289.99,288.7,288.7,446,128889,2,1,AXW,TME,-0.0102692242614635,A,A,D
2015-12-02,SPY,287.62,287.62,287.62,287.62,3,863,1,1,AXW,TME,-0.0037479222106558,B,B,D
2015-12-03,SPY,287.56,287.56,287.0,287.0,128,36803,2,1,AXW,TME,-0.0021579486986124,B,B,D
2015-12-08,SPY,287.03,287.03,287.03,287.03,35,10046,2,1,AXW,TME,0.0001045241538848,C,C,D
2015-12-10,SPY,282.87,282.87,282.87,282.87,8,2263,1,1,AXW,TME,-0.0145993117678103,A,A,D
2015-12-11,SPY,283.65,283.65,283.65,283.65,80,22692,1,1,AXW,TME,0.0027536556268805,D,C,D
2015-12-14,SPY,282.65,282.65,282.65,282.65,10,2827,1,1,AXW,TME,-0.0035317006512763,B,B,D
2015-12-15,SPY,281.69,281.69,280.0,281.0,118,33182,5,1,AXW,TME,-0.0058547137875539,B,B,D
2015-12-17,SPY,288.5,290.25,288.22,290.25,54,15610,3,1,AXW,TME,0.032387951244255,E,E,E
2015-12-18,SPY,285.0,285.0,285.0,285.0,87,24795,1,1,AXW,TME,-0.0182534403093503,A,A,E
2015-12-21,SPY,279.97,280.66,279.94,280.66,1199,336151,9,1,AXW,TME,-0.0153452079456607,A,A,E
2015-12-23,SPY,282.55,282.58,282.42,282.58,1217,343739,3,1,AXW,TME,0.0068177240146719,D,D,E
2015-12-24,SPY,284.95,284.95,284.95,284.95,8,2280,1,1,AXW,TME,0.0083520299433467,E,D,E
2015-12-29,SPY,286.0,286.0,284.0,285.95,354,101235,3,1,AXW,TME,0.0035032440803166,D,D,D
2015-12-30,SPY,286.0,286.0,284.99,285.04,33,9430,3,1,AXW,TME,-0.0031874490637444,B,B,D
2015-12-31,SPY,283.25,283.25,283.25,283.25,1,283,1,1,AXW,TME,-0.0062996213894649,A,B,D
2016-01-04,SPY,280.37,281.19,280.2,280.2,68,19079,4,1,AXW,TME,-0.0108262660052091,A,A,D
2016-01-05,SPY,280.5,280.51,280.5,280.51,50,14025,2,1,AXW,TME,0.0011057410482618,C,C,D
2016-01-06,SPY,281.7,281.7,281.7,281.7,68,19156,2,1,AXW,TME,0.0042332999311583,D,D,D
2016-01-07,SPY,281.7,281.7,281.7,281.7,6,1690,1,1,AXW,TME,0.0,C,C,D
2016-01-08,SPY,277.67,277.67,276.0,277.06,106,29354,4,1,AXW,TME,-0.0166085856525939,A,A,D
2016-01-11,SPY,274.71,274.71,273.56,273.72,88,24099,3,1,AXW,TME,-0.0121284031454358,A,A,D
2016-01-12,SPY,274.69,274.95,274.66,274.7,486,133495,5,1,AXW,TME,0.0035739070169311,D,D,E
2016-01-13,SPY,276.33,276.45,276.32,276.45,150,41449,3,1,AXW,TME,0.0063503796827138,D,D,E
2016-01-14,SPY,272.1,272.6,272.1,272.6,146,39752,4,1,AXW,TME,-0.0140244535215096,A,A,E
2016-01-15,SPY,274.96,275.34,274.18,274.26,387,106364,41,1,AXW,TME,0.0060710423092755,D,D,E
2016-01-18,SPY,273.4,273.4,272.89,272.89,305,83341,3,1,AXW,TME,-0.0050077779879457,B,B,E
2016-01-19,SPY,274.64,274.64,274.64,274.64,5,1373,1,1,AXW,TME,0.0063923655656742,D,D,E
2016-01-20,SPY,271.0,271.0,271.0,271.0,2,542,1,1,AXW,TME,-0.0133423282697357,A,A,D
2016-01-21,SPY,269.5,269.5,269.5,269.5,17,4582,1,1,AXW,TME,-0.005550430530649,B,B,C
2016-01-22,SPY,267.02,267.42,266.34,267.07,77,20570,6,1,AXW,TME,-0.0090575940253059,A,A,C
2016-01-25,SPY,272.14,272.15,272.14,272.15,54,14696,2,1,AXW,TME,0.018842588556463,E,E,D
2016-01-27,SPY,271.13,271.13,269.18,269.26,126,34018,4,1,AXW,TME,-0.0106759293291201,A,A,D
2016-01-28,SPY,268.12,268.12,268.12,268.12,2,536,1,1,AXW,TME,-0.0042428140613317,B,B,D
2016-02-01,SPY,273.7,273.7,273.36,273.68,1128,308703,4,1,AXW,TME,0.0205248991795923,E,E,D
2016-02-02,SPY,271.2,271.2,271.2,271.2,11,2983,1,1,AXW,TME,-0.0091029846031087,A,A,D
2016-02-03,SPY,270.87,270.87,270.19,270.19,266,71925,3,1,AXW,TME,-0.0037311408475168,B,B,D
2016-02-05,SPY,266.73,266.73,266.68,266.68,102,27206,2,1,AXW,TME,-0.0130759774688642,A,A,D
2016-02-08,SPY,265.05,265.72,265.05,265.72,1021,271062,3,1,AXW,TME,-0.0036063149528187,B,B,D
2016-02-09,SPY,262.75,262.75,262.28,262.71,100,26268,4,1,AXW,TME,-0.0113923605947977,A,A,D
2016-02-10,SPY,262.56,262.71,262.56,262.71,3,788,2,1,AXW,TME,0.0,C,C,D
2016-02-12,SPY,257.33,257.79,257.33,257.79,75,19318,2,1,AXW,TME,-0.0189054622090012,A,A,D
2016-02-15,SPY,263.14,264.02,263.14,263.57,126,33182,6,1,AXW,TME,0.0221736873571837,E,E,E
2016-02-16,SPY,265.0,265.1,264.98,264.98,515,136475,4,1,AXW,TME,0.0053353640895519,D,D,E
2016-02-18,SPY,269.77,269.77,269.77,269.77,1000,269770,1,1,AXW,TME,0.0179153926745759,E,E,E
2016-02-22,SPY,268.53,268.67,268.53,268.67,157,42180,2,1,AXW,TME,-0.0040858834051092,B,B,E
2016-02-23,SPY,268.0,268.0,268.0,268.0,26,6968,1,1,AXW,TME,-0.0024968801985872,B,B,E
2016-02-24,SPY,267.25,267.25,267.25,267.25,92,24587,1,1,AXW,TME,-0.0028024306057021,B,B,E
2016-02-25,SPY,270.1,270.1,270.1,270.1,18,4862,1,1,AXW,TME,0.0106077108934153,E,E,E
2016-02-26,SPY,270.3,270.3,270.3,270.3,2,541,1,1,AXW,TME,0.0007401924838319,C,C,E
2016-02-29,SPY,273.45,273.45,273.45,273.45,23,6289,1,1,AXW,TME,0.0115863365103797,E,E,E
2016-03-03,SPY,272.31,273.0,272.31,273.0,76,20723,2,1,AXW,TME,-0.001646994607822,B,C,D
2016-03-04,SPY,271.85,271.85,271.85,271.85,2,544,1,1,AXW,TME,-0.0042213515930299,B,B,D
2016-03-07,SPY,269.49,270.0,269.49,270.0,157,42321,3,1,AXW,TME,-0.006828484593555,A,B,D
2016-03-08,SPY,268.95,269.08,268.95,269.08,70,18830,2,1,AXW,TME,-0.0034132258409697,B,B,D
2016-03-09,SPY,268.13,268.27,268.13,268.27,20,5365,2,1,AXW,TME,-0.0030147971099191,B,B,D
2016-03-10,SPY,267.41,267.41,267.28,267.28,54,14436,2,1,AXW,TME,-0.0036971379989848,B,B,D
2016-03-11,SPY,267.76,267.76,267.76,267.76,2100,562296,3,1,AXW,TME,0.00179425885457,C,C,D
2016-03-14,SPY,267.0,267.0,267.0,267.0,37,9879,1,1,AXW,TME,-0.0028423985028216,B,B,D
2016-03-15,SPY,269.75,270.0,269.75,270.0,110,29683,2,1,AXW,TME,0.0111733005981252,E,E,D
2016-03-16,SPY,271.11,271.11,271.11,271.11,35,9489,1,1,AXW,TME,0.0041026835835994,D,D,D
2016-03-17,SPY,268.91,268.91,268.2,268.78,106,28474,3,1,AXW,TME,-0.0086314414630562,A,A,C
2016-03-18,SPY,267.74,267.74,266.7,266.7,202,53931,3,1,AXW,TME,-0.0077687699309495,A,B,B
2016-03-21,SPY,268.95,268.95,268.9,268.9,23,6186,2,1,AXW,TME,0.0082151320868503,E,D,C
2016-03-24,SPY,270.7,270.7,270.6,270.6,140,37888,4,1,AXW,TME,0.0063021524618689,D,D,B
2016-03-29,SPY,269.4,269.4,269.4,269.4,25,6735,1,1,AXW,TME,-0.0044444517604242,B,B,B
2016-03-30,SPY,269.7,269.72,269.7,269.72,41,11058,2,1,AXW,TME,0.0011871198901177,C,C,B
2016-04-04,SPY,271.56,271.56,271.4,271.4,140,38012,2,1,AXW,TME,0.0062093635343873,D,D,B
2016-04-05,SPY,271.2,271.2,269.94,269.94,225,60962,5,1,AXW,TME,-0.0053940353196327,B,B,A
2016-04-06,SPY,272.14,272.14,272.14,272.14,55,14968,1,1,AXW,TME,0.0081169276815763,E,D,B
2016-04-07,SPY,271.39,271.39,271.39,271.39,77,20897,4,1,AXW,TME,-0.0027597390245613,B,B,A
2016-04-12,SPY,267.67,267.67,267.67,267.67,26,6959,1,1,AXW,TME,-0.0138020222369161,A,A,B
2016-04-13,SPY,268.57,268.57,268.03,268.14,42,11259,3,1,AXW,TME,0.0017543536721802,C,C,B
2016-04-14,SPY,272.19,272.19,271.61,271.61,140,38037,2,1,AXW,TME,0.0128579816845806,E,E,B
2016-04-18,SPY,270.17,270.17,270.17,270.17,1,270,1,1,AXW,TME,-0.0053158233635636,B,B,B
2016-04-19,SPY,269.54,269.58,269.54,269.58,36,9704,2,1,AXW,TME,-0.0021861981843084,B,B,B
2016-04-20,SPY,268.5,268.5,268.47,268.47,87,23359,2,1,AXW,TME,-0.0041260164472468,B,B,B
2016-04-21,SPY,269.59,269.59,269.59,269.59,71,19141,1,1,AXW,TME,0.0041631104992198,D,D,B
2016-04-26,SPY,271.0,271.0,271.0,271.0,114,30894,1,1,AXW,TME,0.0052165345176043,D,D,B
2016-04-27,SPY,269.5,270.74,269.2,270.74,807,217444,22,1,AXW,TME,-0.0009598701220607,C,C,B
2016-04-28,SPY,275.76,275.76,274.38,274.38,138,37905,7,1,AXW,TME,0.0133550561403786,E,E,C
2016-05-02,SPY,270.8,270.8,270.8,270.8,35,9478,2,1,AXW,TME,-0.0131334658598988,A,A,C
2016-05-03,SPY,270.0,270.0,270.0,270.0,7,1890,1,1,AXW,TME,-0.0029585820397452,B,B,C
2016-05-04,SPY,275.0,275.5,274.68,274.68,78,21456,5,1,AXW,TME,0.0171848247541009,E,E,C
2016-05-05,SPY,274.71,274.71,274.71,274.71,8,2198,1,1,AXW,TME,0.0001092120352747,C,C,C
2016-05-06,SPY,275.29,275.29,275.29,275.29,2000,550580,4,1,AXW,TME,0.0021090916909078,C,C,C
2016-05-09,SPY,279.6,280.1,279.11,279.11,295,82434,7,1,AXW,TME,0.0137808818735682,E,E,C
2016-05-11,SPY,282.63,283.15,282.63,283.15,55,15555,3,1,AXW,TME,0.0143708232075874,E,E,D
2016-05-12,SPY,281.14,281.14,280.94,280.94,16,4495,2,1,AXW,TME,-0.0078356691570501,A,B,D
2016-05-17,SPY,282.99,282.99,281.65,281.65,271,76631,15,1,AXW,TME,0.0025240419379591,C,C,D
2016-05-18,SPY,280.53,280.53,280.53,280.53,71,19918,1,1,AXW,TME,-0.0039844942252579,B,B,D
2016-05-19,SPY,283.4,283.4,283.4,283.4,35,9919,2,1,AXW,TME,0.010178656141115,E,E,C
2016-05-20,SPY,283.5,283.5,283.5,283.5,370,104895,1,1,AXW,TME,0.0003527959112266,C,C,C
2016-05-23,SPY,284.06,284.22,284.06,284.22,114,32396,2,1,AXW,TME,0.0025364629959087,C,C,C
2016-05-24,SPY,284.24,285.0,284.24,285.0,132,37596,7,1,AXW,TME,0.0027405941049349,D,C,C
2016-05-25,SPY,289.9,290.54,289.43,289.43,472,136790,7,1,AXW,TME,0.0154242913066396,E,E,C
2016-05-26,SPY,290.68,291.47,290.68,291.47,379,110327,5,1,AXW,TME,0.0070236129670744,D,D,C
2016-05-27,SPY,290.51,290.51,290.4,290.4,193,56066,2,1,AXW,TME,-0.0036778015917237,B,B,C
2016-06-01,SPY,290.2,290.2,288.75,288.75,5264,1527391,10,1,AXW,TME,-0.0056980211146376,B,B,C
2016-06-06,SPY,286.66,286.66,286.66,286.66,104,29813,1,1,AXW,TME,-0.0072644173409336,A,B,C
2016-06-07,SPY,286.82,286.82,286.82,286.82,16,4589,1,1,AXW,TME,0.0005579968059966,C,C,C
2016-06-08,SPY,284.16,284.16,284.0,284.0,19,5396,2,1,AXW,TME,-0.0098806031398602,A,A,C
2016-06-14,SPY,282.0,282.0,281.72,281.97,29,8175,4,1,AXW,TME,-0.0071735558608861,A,B,C
2016-06-17,SPY,281.04,281.04,281.04,281.04,100,28104,1,1,AXW,TME,-0.0033036743427481,B,B,C
2016-06-20,SPY,280.45,280.45,280.42,280.42,15,4207,2,1,AXW,TME,-0.002208528664586,B,B,C
2016-06-21,SPY,278.87,279.39,278.65,279.39,94,26234,4,1,AXW,TME,-0.0036798240913094,B,B,C
2016-06-22,SPY,279.46,279.46,279.46,279.46,19,5310,1,1,AXW,TME,0.0002505144506255,C,C,B
2016-06-23,SPY,278.46,278.46,278.27,278.27,51,14192,2,1,AXW,TME,-0.0042673042720066,B,B,B
2016-06-24,SPY,277.28,277.72,272.65,272.65,2444,676598,27,1,AXW,TME,-0.0204029440082247,A,A,C
2016-06-27,SPY,272.46,272.46,271.04,272.04,2235,606713,25,1,AXW,TME,-0.0022398070646324,B,B,C
2016-06-28,SPY,271.58,271.58,271.19,271.27,587,159245,8,1,AXW,TME,-0.0028344794519981,B,B,C
2016-06-29,SPY,274.84,275.18,274.84,275.18,2565,704987,3,1,AXW,TME,0.0143107941442306,E,E,C
2016-06-30,SPY,278.85,278.85,278.36,278.36,826,230046,10,1,AXW,TME,0.0114898109769789,E,E,C
2016-07-04,SPY,281.37,281.37,280.64,281.09,304,85506,3,1,AXW,TME,0.0097596627744107,E,E,C
2016-07-06,SPY,279.6,279.6,279.6,279.6,20,5592,1,1,AXW,TME,-0.0053148923914047,B,B,C
2016-07-08,SPY,279.39,279.39,279.39,279.39,29,8102,1,1,AXW,TME,-0.0007513551579792,C,C,C
2016-07-11,SPY,281.03,281.03,281.03,281.03,10,2810,1,1,AXW,TME,0.0058527699992955,D,D,C
2016-07-12,SPY,283.37,283.37,281.24,281.24,190,53454,3,1,AXW,TME,0.000746972129989,C,C,C
2016-07-13,SPY,282.93,282.93,282.31,282.31,8915,2517079,5,1,AXW,TME,0.0037973606096293,D,D,C
2016-07-14,SPY,282.77,282.77,282.01,282.01,1578,445121,7,1,AXW,TME,-0.0010632266382949,C,C,C
2016-07-15,SPY,283.0,283.27,283.0,283.16,27,7646,3,1,AXW,TME,0.0040695776036933,D,D,C
2016-07-18,SPY,284.3,284.3,284.3,284.3,35,9951,1,1,AXW,TME,0.0040179097509654,D,D,C
2016-07-19,SPY,286.35,286.82,286.35,286.82,84,24069,2,1,AXW,TME,0.0088248226441121,E,D,C
2016-07-21,SPY,290.5,290.5,290.47,290.47,229,66519,3,1,AXW,TME,0.0126454594344109,E,E,C
2016-07-25,SPY,290.81,290.81,290.81,290.81,100,29081,1,1,AXW,TME,0.0011698322280978,C,C,C
2016-07-27,SPY,290.51,290.51,290.51,290.51,10,2905,1,1,AXW,TME,-0.0010321338561635,C,C,C
2016-07-29,SPY,288.04,288.05,288.04,288.05,14,4033,2,1,AXW,TME,-0.0085039229290192,A,A,C
2016-08-01,SPY,286.5,286.5,286.5,286.5,25,7163,1,1,AXW,TME,-0.0053955400235978,B,B,C
2016-08-02,SPY,288.22,289.33,288.22,289.33,70,20214,2,1,AXW,TME,0.0098293690337546,E,E,B
2016-08-03,SPY,284.0,284.0,284.0,284.0,19,5396,1,1,AXW,TME,-0.018593667027343,A,A,C
2016-08-04,SPY,284.33,284.33,283.73,283.73,172,48853,3,1,AXW,TME,-0.0009511564312461,C,C,C
2016-08-05,SPY,282.85,282.85,282.85,282.85,34,9617,1,1,AXW,TME,-0.0031063599407951,B,B,C
2016-08-08,SPY,282.85,282.85,282.85,282.85,104,29416,3,1,AXW,TME,0.0,C,C,B
2016-08-11,SPY,282.35,282.77,282.35,282.77,178,50294,3,1,AXW,TME,-0.0002828754306195,C,C,B
2016-08-17,SPY,284.19,284.19,284.19,284.19,25,7105,1,1,AXW,TME,0.0050091821970075,D,D,B
2016-08-19,SPY,286.25,286.56,286.25,286.56,38,10878,2,1,AXW,TME,0.0083049097568489,E,D,B
2016-08-24,SPY,288.19,288.19,288.19,288.19,3,865,1,1,AXW,TME,0.0056720465247249,D,D,B
2016-08-26,SPY,285.95,285.96,285.74,285.78,2126,607704,138,1,AXW,TME,-0.0083977007963027,A,A,B
2016-08-29,SPY,287.99,287.99,287.73,287.73,64,18418,2,1,AXW,TME,0.0068002563671455,D,D,C
2016-08-31,SPY,289.59,289.59,289.59,289.59,73,21140,1,1,AXW,TME,0.0064435891206637,D,D,C
2016-09-01,SPY,289.18,289.18,288.8,288.89,95,27464,3,1,AXW,TME,-0.0024201367088296,B,B,C
2016-09-02,SPY,286.99,286.99,286.99,286.99,250,71748,1,1,AXW,TME,-0.006598620872796,A,B,C
2016-09-06,SPY,288.02,288.02,286.7,286.7,26,7471,2,1,AXW,TME,-0.0010109990576835,C,C,C
2016-09-07,SPY,286.0,286.0,286.0,286.0,1,286,1,1,AXW,TME,-0.0024445620694715,B,B,B
2016-09-08,SPY,285.55,285.55,285.0,285.0,36,10262,4,1,AXW,TME,-0.0035026305512021,B,B,B
2016-09-16,SPY,284.5,284.5,284.5,284.5,17,4837,2,1,AXW,TME,-0.0017559267022649,B,C,B
2016-09-22,SPY,282.4,282.4,282.4,282.4,83,23439,2,1,AXW,TME,-0.0074087479472987,A,B,B
2016-09-28,SPY,281.21,281.21,280.54,280.54,18,5061,2,1,AXW,TME,-0.0066081883275615,A,B,B
2016-09-29,SPY,281.64,281.64,281.64,281.64,200,56328,1,1,AXW,TME,0.0039133423594069,D,D,B
2016-09-30,SPY,281.2,281.2,281.2,281.2,3,844,1,1,AXW,TME,-0.0015634997144226,B,C,A
2016-10-03,SPY,282.84,282.84,282.84,282.84,30,8485,1,1,AXW,TME,0.0058152067995301,D,D,A
2016-10-06,SPY,283.5,283.5,283.35,283.35,95,26919,2,1,AXW,TME,0.0018015158795882,C,C,A
2016-10-07,SPY,285.0,285.0,284.53,284.53,158,44968,4,1,AXW,TME,0.0041558135461485,D,D,A
2016-10-10,SPY,283.37,283.37,283.37,283.37,25,7084,1,1,AXW,TME,-0.0040852319537986,B,B,A
2016-10-11,SPY,285.0,285.71,285.0,285.71,135,38500,3,1,AXW,TME,0.0082238461662895,E,D,A
2016-10-12,SPY,283.0,283.0,282.56,282.56,50,14135,3,1,AXW,TME,-0.0110863929586726,A,A,A
2016-10-13,SPY,282.42,282.42,282.42,282.42,18,5084,2,1,AXW,TME,-0.0004955927744891,C,C,A
2016-10-14,SPY,281.32,281.32,280.97,280.97,75,21087,2,1,AXW,TME,-0.005147422572618,B,B,A
2016-10-17,SPY,279.67,280.19,279.67,280.07,247,69127,3,1,AXW,TME,-0.0032083301440309,B,B,A
2016-10-19,SPY,278.24,279.2,278.24,279.2,135,37639,2,1,AXW,TME,-0.0031112010362395,B,B,A
2016-10-20,SPY,279.63,279.63,279.63,279.63,40,11185,1,1,AXW,TME,0.001538929852958,C,C,A
2016-10-21,SPY,280.53,280.6,280.24,280.24,624,175032,3,1,AXW,TME,0.0021790781480559,C,C,A
2016-10-25,SPY,270.5,282.48,270.5,282.25,417,117604,6,1,AXW,TME,0.0071468241405399,D,D,A
2016-10-27,SPY,279.94,279.94,279.94,279.94,13,3639,1,1,AXW,TME,-0.0082179085372716,A,A,A
2016-11-02,SPY,278.0,278.0,278.0,278.0,20,5560,1,1,AXW,TME,-0.0069541808018626,A,B,A
2016-11-03,SPY,274.34,274.35,274.34,274.35,75,20576,2,1,AXW,TME,-0.0132164501856526,A,A,A
2016-11-04,SPY,274.35,274.35,272.2,272.34,128,34894,4,1,AXW,TME,-0.0073533778085552,A,B,A
2016-11-07,SPY,274.71,274.75,274.71,274.75,98,26923,2,1,AXW,TME,0.0088103075873016,E,D,B
2016-11-08,SPY,276.13,276.13,276.13,276.13,5,1381,1,1,AXW,TME,0.0050101760336666,D,D,B
2016-11-09,SPY,268.76,269.33,267.36,267.36,95,25447,4,1,AXW,TME,-0.0322757044703137,A,A,D
2016-11-10,SPY,267.3,282.55,267.3,282.55,136,38353,4,1,AXW,TME,0.0552594612287687,E,E,E
2016-11-11,SPY,283.5,285.0,283.5,285.0,471,134085,4,1,AXW,TME,0.0086336541927982,E,D,E
2016-11-14,SPY,287.3,288.69,287.3,288.2,9862,2837032,17,1,AXW,TME,0.0111655032967711,E,E,E
2016-11-15,SPY,285.16,287.41,285.16,287.41,291,83490,2,1,AXW,TME,-0.0027449158146151,B,B,E
2016-11-16,SPY,289.0,289.5,288.66,289.5,128,36994,10,1,AXW,TME,0.0072455292622433,D,D,E
2016-11-17,SPY,290.0,291.16,290.0,291.16,153,44373,2,1,AXW,TME,0.0057176472370074,D,D,E
2016-11-18,SPY,296.26,296.26,296.26,296.26,39,11554,1,1,AXW,TME,0.0173645029038489,E,E,E
2016-11-21,SPY,296.5,299.45,296.5,299.45,226,67332,7,1,AXW,TME,0.0107100115565652,E,E,E
2016-11-22,SPY,297.37,299.64,297.09,299.25,3240,969912,14,1,AXW,TME,-0.0006681142723888,C,C,E
2016-11-24,SPY,298.7,300.0,297.9,300.0,115,34473,4,1,AXW,TME,0.0025031302181184,C,C,E
2016-11-25,SPY,300.0,300.0,298.5,298.5,185,55298,8,1,AXW,TME,-0.0050125418235442,B,B,E
2016-11-29,SPY,295.0,295.9,294.27,295.6,1378,406229,48,1,AXW,TME,-0.0097627437586099,A,A,E
2016-11-30,SPY,294.98,295.1,294.98,295.1,3144,927597,75,1,AXW,TME,-0.0016929071251529,B,C,E
2016-12-01,SPY,298.0,298.2,298.0,298.2,303,90307,4,1,AXW,TME,0.0104501203817442,E,E,E
2016-12-02,SPY,295.26,296.0,295.26,296.0,220,65093,3,1,AXW,TME,-0.0074049480065776,A,B,E
2016-12-05,SPY,295.33,295.33,295.33,295.33,30,8860,1,1,AXW,TME,-0.0022660791324998,B,B,E
2016-12-06,SPY,295.72,295.97,295.72,295.97,78,23068,2,1,AXW,TME,0.0021647226447532,C,C,E
2016-12-07,SPY,298.06,298.06,298.06,298.06,82,24441,1,1,AXW,TME,0.0070367106843328,D,D,E
2016-12-08,SPY,299.0,299.5,298.97,299.5,263,78735,4,1,AXW,TME,0.0048196090348573,D,D,E
2016-12-09,SPY,301.56,302.53,301.44,302.53,8808,2663720,20,1,AXW,TME,0.0100660285517392,E,E,E
2016-12-12,SPY,306.35,306.35,305.9,306.0,93,28468,3,1,AXW,TME,0.0114046558451373,E,E,B
2016-12-13,SPY,302.67,302.67,301.13,301.13,170,51346,2,1,AXW,TME,-0.0160430367550308,A,A,C
2016-12-14,SPY,304.78,304.78,304.78,304.78,1262,384632,2,1,AXW,TME,0.0120481396643645,E,E,C
2016-12-15,SPY,304.8,304.8,304.66,304.66,250,76193,3,1,AXW,TME,-0.0003938041531594,C,C,C
2016-12-16,SPY,307.76,307.76,307.76,307.76,759,233590,2,1,AXW,TME,0.0101238577354845,E,E,C
2016-12-20,SPY,310.7,310.7,310.7,310.7,60,18642,2,1,AXW,TME,0.009507557954962,E,E,C
2016-12-21,SPY,311.2,311.2,311.0,311.0,2145,667135,7,1,AXW,TME,0.0009650957802324,C,C,C
2016-12-22,SPY,310.73,310.73,310.32,310.32,222,68954,3,1,AXW,TME,-0.0021888890475224,B,B,C
2016-12-28,SPY,312.79,314.43,312.79,314.43,378,118643,4,1,AXW,TME,0.0131574527184839,E,E,C
2017-01-03,SPY,309.0,309.0,305.0,305.0,150,45950,3,1,AXW,TME,-0.030449699242784,A,A,D
2017-01-04,SPY,311.55,311.55,311.0,311.0,1615,502628,6,1,AXW,TME,0.0194811355718224,E,E,E
2017-01-05,SPY,311.01,311.01,311.01,311.01,5,1555,1,1,AXW,TME,3.2153823896185415e-05,C,C,D
2017-01-06,SPY,309.28,309.28,309.28,309.28,250,77320,1,1,AXW,TME,-0.0055780505431097,B,B,D
2017-01-09,SPY,310.0,310.41,310.0,310.41,303,94053,2,1,AXW,TME,0.0036469888249483,D,D,D
2017-01-10,SPY,308.83,308.83,307.89,307.89,48,14791,3,1,AXW,TME,-0.0081514279592364,A,A,D
2017-01-11,SPY,307.46,307.46,306.55,306.55,999,306444,3,1,AXW,TME,-0.0043617021170356,B,B,D
2017-01-12,SPY,305.0,305.0,303.78,303.78,204,62081,4,1,AXW,TME,-0.0090771189988242,A,A,E
2017-01-13,SPY,303.0,303.03,303.0,303.03,140,42423,2,1,AXW,TME,-0.0024719447006702,B,B,E
2017-01-16,SPY,303.66,303.69,303.66,303.69,26,7896,2,1,AXW,TME,0.0021756337695675,C,C,E
2017-01-17,SPY,303.69,303.69,303.53,303.53,157,47663,3,1,AXW,TME,-0.0005269918767595,C,C,D
2017-01-18,SPY,300.0,300.0,299.7,299.7,195,58498,5,1,AXW,TME,-0.0126984780793929,A,A,D
2017-01-20,SPY,298.44,299.65,298.44,299.65,57,17014,4,1,AXW,TME,-0.0001668474184233,C,C,D
2017-01-23,SPY,300.51,300.51,298.5,298.5,99,29650,2,1,AXW,TME,-0.0038451940715374,B,B,D
2017-01-25,SPY,300.92,300.92,300.92,300.92,2,602,1,1,AXW,TME,0.008074515859364,E,D,D
2017-01-27,SPY,304.72,305.03,304.72,305.03,323,98506,2,1,AXW,TME,0.0135656837340361,E,E,D
2017-01-30,SPY,303.26,303.26,303.26,303.26,28,8491,1,1,AXW,TME,-0.0058196090532639,B,B,D
2017-01-31,SPY,301.4,301.4,300.35,301.0,140,42095,3,1,AXW,TME,-0.0074802586239173,A,B,D
2017-02-02,SPY,297.86,297.86,297.86,297.86,30,8936,1,1,AXW,TME,-0.0104866872911541,A,A,D
2017-02-03,SPY,298.21,298.21,298.21,298.21,50,14911,1,1,AXW,TME,0.0011743588512231,C,C,D
2017-02-07,SPY,299.97,299.97,299.0,299.0,22,6585,4,1,AXW,TME,0.0026456370817418,C,C,C
2017-02-08,SPY,300.0,300.0,299.79,299.79,235,70492,4,1,AXW,TME,0.0026386561511213,C,C,B
2017-02-09,SPY,301.42,301.42,301.42,301.42,7,2110,1,1,AXW,TME,0.0054224114497226,D,D,B
2017-02-10,SPY,302.69,302.69,302.69,302.69,7,2119,1,1,AXW,TME,0.0042045384811916,D,D,B
