date,code,open,high,low,close,volume,value,trans,adj,exchange,datasource,log_return
2015-12-23,SPY,282.55,282.58,282.42,282.58,1217,343739,3,1,AXW,TME,0.0068177240146719146
2015-12-24,SPY,284.95,284.95,284.95,284.95,8,2280,1,1,AXW,TME,0.00835202994334678
2015-12-29,SPY,286.0,286.0,284.0,285.95,354,101235,3,1,AXW,TME,0.0035032440803166006
2015-12-30,SPY,286.0,286.0,284.99,285.04,33,9430,3,1,AXW,TME,-0.0031874490637444778
2015-12-31,SPY,283.25,283.25,283.25,283.25,1,283,1,1,AXW,TME,-0.0062996213894649985
2016-01-04,SPY,280.37,281.19,280.2,280.2,68,19079,4,1,AXW,TME,-0.010826266005209162
2016-01-05,SPY,280.5,280.51,280.5,280.51,50,14025,2,1,AXW,TME,0.0011057410482618788
2016-01-06,SPY,281.7,281.7,281.7,281.7,68,19156,2,1,AXW,TME,0.004233299931158314
2016-01-07,SPY,281.7,281.7,281.7,281.7,6,1690,1,1,AXW,TME,0.0
2016-01-08,SPY,277.67,277.67,276.0,277.06,106,29354,4,1,AXW,TME,-0.016608585652593943
2016-01-11,SPY,274.71,274.71,273.56,273.72,88,24099,3,1,AXW,TME,-0.012128403145435887
2016-01-12,SPY,274.69,274.95,274.66,274.7,486,133495,5,1,AXW,TME,0.0035739070169311564
2016-01-13,SPY,276.33,276.45,276.32,276.45,150,41449,3,1,AXW,TME,0.006350379682713876
2016-01-14,SPY,272.1,272.6,272.1,272.6,146,39752,4,1,AXW,TME,-0.014024453521509637
2016-01-15,SPY,274.96,275.34,274.18,274.26,387,106364,41,1,AXW,TME,0.0060710423092755535
2016-01-18,SPY,273.4,273.4,272.89,272.89,305,83341,3,1,AXW,TME,-0.005007777987945749
2016-01-19,SPY,274.64,274.64,274.64,274.64,5,1373,1,1,AXW,TME,0.006392365565674255
2016-01-20,SPY,271.0,271.0,271.0,271.0,2,542,1,1,AXW,TME,-0.013342328269735705
2016-01-21,SPY,269.5,269.5,269.5,269.5,17,4582,1,1,AXW,TME,-0.005550430530649092
2016-01-22,SPY,267.02,267.42,266.34,267.07,77,20570,6,1,AXW,TME,-0.009057594025305994
2016-01-25,SPY,272.14,272.15,272.14,272.15,54,14696,2,1,AXW,TME,0.018842588556463053
2016-01-27,SPY,271.13,271.13,269.18,269.26,126,34018,4,1,AXW,TME,-0.010675929329120183
2016-01-28,SPY,268.12,268.12,268.12,268.12,2,536,1,1,AXW,TME,-0.004242814061331719
2016-02-01,SPY,273.7,273.7,273.36,273.68,1128,308703,4,1,AXW,TME,0.020524899179592323
2016-02-02,SPY,271.2,271.2,271.2,271.2,11,2983,1,1,AXW,TME,-0.009102984603108795
2016-02-03,SPY,270.87,270.87,270.19,270.19,266,71925,3,1,AXW,TME,-0.003731140847516845
2016-02-05,SPY,266.73,266.73,266.68,266.68,102,27206,2,1,AXW,TME,-0.013075977468864299
2016-02-08,SPY,265.05,265.72,265.05,265.72,1021,271062,3,1,AXW,TME,-0.003606314952818798
2016-02-09,SPY,262.75,262.75,262.28,262.71,100,26268,4,1,AXW,TME,-0.011392360594797793
2016-02-10,SPY,262.56,262.71,262.56,262.71,3,788,2,1,AXW,TME,0.0
2016-02-12,SPY,257.33,257.79,257.33,257.79,75,19318,2,1,AXW,TME,-0.018905462209001214
2016-02-15,SPY,263.14,264.02,263.14,263.57,126,33182,6,1,AXW,TME,0.022173687357183735
2016-02-16,SPY,265.0,265.1,264.98,264.98,515,136475,4,1,AXW,TME,0.005335364089551982
2016-02-18,SPY,269.77,269.77,269.77,269.77,1000,269770,1,1,AXW,TME,0.017915392674575967
2016-02-22,SPY,268.53,268.67,268.53,268.67,157,42180,2,1,AXW,TME,-0.0040858834051092545
2016-02-23,SPY,268.0,268.0,268.0,268.0,26,6968,1,1,AXW,TME,-0.002496880198587266
2016-02-24,SPY,267.25,267.25,267.25,267.25,92,24587,1,1,AXW,TME,-0.0028024306057021216
2016-02-25,SPY,270.1,270.1,270.1,270.1,18,4862,1,1,AXW,TME,0.010607710893415315
2016-02-26,SPY,270.3,270.3,270.3,270.3,2,541,1,1,AXW,TME,0.0007401924838319154
2016-02-29,SPY,273.45,273.45,273.45,273.45,23,6289,1,1,AXW,TME,0.011586336510379727
2016-03-03,SPY,272.31,273.0,272.31,273.0,76,20723,2,1,AXW,TME,-0.0016469946078220099
2016-03-04,SPY,271.85,271.85,271.85,271.85,2,544,1,1,AXW,TME,-0.004221351593029936
2016-03-07,SPY,269.49,270.0,269.49,270.0,157,42321,3,1,AXW,TME,-0.0068284845935550325
2016-03-08,SPY,268.95,269.08,268.95,269.08,70,18830,2,1,AXW,TME,-0.0034132258409697177
2016-03-09,SPY,268.13,268.27,268.13,268.27,20,5365,2,1,AXW,TME,-0.0030147971099191
2016-03-10,SPY,267.41,267.41,267.28,267.28,54,14436,2,1,AXW,TME,-0.003697137998984879
2016-03-11,SPY,267.76,267.76,267.76,267.76,2100,562296,3,1,AXW,TME,0.001794258854570069
2016-03-14,SPY,267.0,267.0,267.0,267.0,37,9879,1,1,AXW,TME,-0.002842398502821622
2016-03-15,SPY,269.75,270.0,269.75,270.0,110,29683,2,1,AXW,TME,0.011173300598125255
2016-03-16,SPY,271.11,271.11,271.11,271.11,35,9489,1,1,AXW,TME,0.004102683583599435
2016-03-17,SPY,268.91,268.91,268.2,268.78,106,28474,3,1,AXW,TME,-0.008631441463056225
2016-03-18,SPY,267.74,267.74,266.7,266.7,202,53931,3,1,AXW,TME,-0.007768769930949505
2016-03-21,SPY,268.95,268.95,268.9,268.9,23,6186,2,1,AXW,TME,0.008215132086850301
2016-03-24,SPY,270.7,270.7,270.6,270.6,140,37888,4,1,AXW,TME,0.0063021524618689165
2016-03-29,SPY,269.4,269.4,269.4,269.4,25,6735,1,1,AXW,TME,-0.004444451760424241
2016-03-30,SPY,269.7,269.72,269.7,269.72,41,11058,2,1,AXW,TME,0.0011871198901177555
2016-04-04,SPY,271.56,271.56,271.4,271.4,140,38012,2,1,AXW,TME,0.006209363534387317
2016-04-05,SPY,271.2,271.2,269.94,269.94,225,60962,5,1,AXW,TME,-0.005394035319632764
2016-04-06,SPY,272.14,272.14,272.14,272.14,55,14968,1,1,AXW,TME,0.00811692768157639
2016-04-07,SPY,271.39,271.39,271.39,271.39,77,20897,4,1,AXW,TME,-0.0027597390245613675
2016-04-12,SPY,267.67,267.67,267.67,267.67,26,6959,1,1,AXW,TME,-0.013802022236916178
2016-04-13,SPY,268.57,268.57,268.03,268.14,42,11259,3,1,AXW,TME,0.0017543536721802975
2016-04-14,SPY,272.19,272.19,271.61,271.61,140,38037,2,1,AXW,TME,0.012857981684580674
2016-04-18,SPY,270.17,270.17,270.17,270.17,1,270,1,1,AXW,TME,-0.0053158233635636435
2016-04-19,SPY,269.54,269.58,269.54,269.58,36,9704,2,1,AXW,TME,-0.0021861981843084863
2016-04-20,SPY,268.5,268.5,268.47,268.47,87,23359,2,1,AXW,TME,-0.00412601644724686
2016-04-21,SPY,269.59,269.59,269.59,269.59,71,19141,1,1,AXW,TME,0.00416311049921984
2016-04-26,SPY,271.0,271.0,271.0,271.0,114,30894,1,1,AXW,TME,0.0052165345176043605
2016-04-27,SPY,269.5,270.74,269.2,270.74,807,217444,22,1,AXW,TME,-0.0009598701220607214
2016-04-28,SPY,275.76,275.76,274.38,274.38,138,37905,7,1,AXW,TME,0.013355056140378694
2016-05-02,SPY,270.8,270.8,270.8,270.8,35,9478,2,1,AXW,TME,-0.013133465859898812
2016-05-03,SPY,270.0,270.0,270.0,270.0,7,1890,1,1,AXW,TME,-0.0029585820397452656
2016-05-04,SPY,275.0,275.5,274.68,274.68,78,21456,5,1,AXW,TME,0.01718482475410097
2016-05-05,SPY,274.71,274.71,274.71,274.71,8,2198,1,1,AXW,TME,0.00010921203527479041
2016-05-06,SPY,275.29,275.29,275.29,275.29,2000,550580,4,1,AXW,TME,0.002109091690907847
2016-05-09,SPY,279.6,280.1,279.11,279.11,295,82434,7,1,AXW,TME,0.013780881873568258
2016-05-11,SPY,282.63,283.15,282.63,283.15,55,15555,3,1,AXW,TME,0.014370823207587428
2016-05-12,SPY,281.14,281.14,280.94,280.94,16,4495,2,1,AXW,TME,-0.007835669157050137
2016-05-17,SPY,282.99,282.99,281.65,281.65,271,76631,15,1,AXW,TME,0.0025240419379591278
2016-05-18,SPY,280.53,280.53,280.53,280.53,71,19918,1,1,AXW,TME,-0.003984494225257911
2016-05-19,SPY,283.4,283.4,283.4,283.4,35,9919,2,1,AXW,TME,0.010178656141115044
2016-05-20,SPY,283.5,283.5,283.5,283.5,370,104895,1,1,AXW,TME,0.0003527959112266717
2016-05-23,SPY,284.06,284.22,284.06,284.22,114,32396,2,1,AXW,TME,0.0025364629959087333
2016-05-24,SPY,284.24,285.0,284.24,285.0,132,37596,7,1,AXW,TME,0.0027405941049349213
2016-05-25,SPY,289.9,290.54,289.43,289.43,472,136790,7,1,AXW,TME,0.015424291306639694
2016-05-26,SPY,290.68,291.47,290.68,291.47,379,110327,5,1,AXW,TME,0.007023612967074431
2016-05-27,SPY,290.51,290.51,290.4,290.4,193,56066,2,1,AXW,TME,-0.003677801591723731
2016-06-01,SPY,290.2,290.2,288.75,288.75,5264,1527391,10,1,AXW,TME,-0.005698021114637667
2016-06-06,SPY,286.66,286.66,286.66,286.66,104,29813,1,1,AXW,TME,-0.007264417340933609
2016-06-07,SPY,286.82,286.82,286.82,286.82,16,4589,1,1,AXW,TME,0.0005579968059966243
2016-06-08,SPY,284.16,284.16,284.0,284.0,19,5396,2,1,AXW,TME,-0.009880603139860202
2016-06-14,SPY,282.0,282.0,281.72,281.97,29,8175,4,1,AXW,TME,-0.0071735558608861895
2016-06-17,SPY,281.04,281.04,281.04,281.04,100,28104,1,1,AXW,TME,-0.003303674342748141
2016-06-20,SPY,280.45,280.45,280.42,280.42,15,4207,2,1,AXW,TME,-0.002208528664586065
2016-06-21,SPY,278.87,279.39,278.65,279.39,94,26234,4,1,AXW,TME,-0.003679824091309495
2016-06-22,SPY,279.46,279.46,279.46,279.46,19,5310,1,1,AXW,TME,0.00025051445062559594
2016-06-23,SPY,278.46,278.46,278.27,278.27,51,14192,2,1,AXW,TME,-0.004267304272006631
2016-06-24,SPY,277.28,277.72,272.65,272.65,2444,676598,27,1,AXW,TME,-0.02040294400822473
2016-06-27,SPY,272.46,272.46,271.04,272.04,2235,606713,25,1,AXW,TME,-0.002239807064632481
2016-06-28,SPY,271.58,271.58,271.19,271.27,587,159245,8,1,AXW,TME,-0.0028344794519981026
2016-06-29,SPY,274.84,275.18,274.84,275.18,2565,704987,3,1,AXW,TME,0.01431079414423062
2016-06-30,SPY,278.85,278.85,278.36,278.36,826,230046,10,1,AXW,TME,0.011489810976978931
2016-07-04,SPY,281.37,281.37,280.64,281.09,304,85506,3,1,AXW,TME,0.009759662774410769
2016-07-06,SPY,279.6,279.6,279.6,279.6,20,5592,1,1,AXW,TME,-0.005314892391404798
2016-07-08,SPY,279.39,279.39,279.39,279.39,29,8102,1,1,AXW,TME,-0.0007513551579792165
2016-07-11,SPY,281.03,281.03,281.03,281.03,10,2810,1,1,AXW,TME,0.0058527699992955585
2016-07-12,SPY,283.37,283.37,281.24,281.24,190,53454,3,1,AXW,TME,0.000746972129989081
2016-07-13,SPY,282.93,282.93,282.31,282.31,8915,2517079,5,1,AXW,TME,0.0037973606096293896
2016-07-14,SPY,282.77,282.77,282.01,282.01,1578,445121,7,1,AXW,TME,-0.0010632266382949178
2016-07-15,SPY,283.0,283.27,283.0,283.16,27,7646,3,1,AXW,TME,0.004069577603693376
2016-07-18,SPY,284.3,284.3,284.3,284.3,35,9951,1,1,AXW,TME,0.0040179097509654635
2016-07-19,SPY,286.35,286.82,286.35,286.82,84,24069,2,1,AXW,TME,0.008824822644112107
2016-07-21,SPY,290.5,290.5,290.47,290.47,229,66519,3,1,AXW,TME,0.012645459434410915
2016-07-25,SPY,290.81,290.81,290.81,290.81,100,29081,1,1,AXW,TME,0.001169832228097802
2016-07-27,SPY,290.51,290.51,290.51,290.51,10,2905,1,1,AXW,TME,-0.001032133856163581
2016-07-29,SPY,288.04,288.05,288.04,288.05,14,4033,2,1,AXW,TME,-0.00850392292901925
2016-08-01,SPY,286.5,286.5,286.5,286.5,25,7163,1,1,AXW,TME,-0.005395540023597886
2016-08-02,SPY,288.22,289.33,288.22,289.33,70,20214,2,1,AXW,TME,0.00982936903375468
2016-08-03,SPY,284.0,284.0,284.0,284.0,19,5396,1,1,AXW,TME,-0.018593667027343035
2016-08-04,SPY,284.33,284.33,283.73,283.73,172,48853,3,1,AXW,TME,-0.0009511564312461781
2016-08-05,SPY,282.85,282.85,282.85,282.85,34,9617,1,1,AXW,TME,-0.003106359940795102
2016-08-08,SPY,282.85,282.85,282.85,282.85,104,29416,3,1,AXW,TME,0.0
2016-08-11,SPY,282.35,282.77,282.35,282.77,178,50294,3,1,AXW,TME,-0.00028287543061953035
2016-08-17,SPY,284.19,284.19,284.19,284.19,25,7105,1,1,AXW,TME,0.005009182197007503
2016-08-19,SPY,286.25,286.56,286.25,286.56,38,10878,2,1,AXW,TME,0.008304909756848953
2016-08-24,SPY,288.19,288.19,288.19,288.19,3,865,1,1,AXW,TME,0.005672046524724974
2016-08-26,SPY,285.95,285.96,285.74,285.78,2126,607704,138,1,AXW,TME,-0.008397700796302705
2016-08-29,SPY,287.99,287.99,287.73,287.73,64,18418,2,1,AXW,TME,0.006800256367145539
2016-08-31,SPY,289.59,289.59,289.59,289.59,73,21140,1,1,AXW,TME,0.006443589120663746
2016-09-01,SPY,289.18,289.18,288.8,288.89,95,27464,3,1,AXW,TME,-0.002420136708829609
2016-09-02,SPY,286.99,286.99,286.99,286.99,250,71748,1,1,AXW,TME,-0.006598620872796093
2016-09-06,SPY,288.02,288.02,286.7,286.7,26,7471,2,1,AXW,TME,-0.0010109990576835008
2016-09-07,SPY,286.0,286.0,286.0,286.0,1,286,1,1,AXW,TME,-0.0024445620694715127
2016-09-08,SPY,285.55,285.55,285.0,285.0,36,10262,4,1,AXW,TME,-0.003502630551202112
2016-09-16,SPY,284.5,284.5,284.5,284.5,17,4837,2,1,AXW,TME,-0.00175592670226492
2016-09-22,SPY,282.4,282.4,282.4,282.4,83,23439,2,1,AXW,TME,-0.007408747947298703
2016-09-28,SPY,281.21,281.21,280.54,280.54,18,5061,2,1,AXW,TME,-0.006608188327561538
2016-09-29,SPY,281.64,281.64,281.64,281.64,200,56328,1,1,AXW,TME,0.003913342359406982
2016-09-30,SPY,281.2,281.2,281.2,281.2,3,844,1,1,AXW,TME,-0.0015634997144226446
2016-10-03,SPY,282.84,282.84,282.84,282.84,30,8485,1,1,AXW,TME,0.005815206799530169
2016-10-06,SPY,283.5,283.5,283.35,283.35,95,26919,2,1,AXW,TME,0.0018015158795882634
2016-10-07,SPY,285.0,285.0,284.53,284.53,158,44968,4,1,AXW,TME,0.0041558135461485625
2016-10-10,SPY,283.37,283.37,283.37,283.37,25,7084,1,1,AXW,TME,-0.0040852319537986615
2016-10-11,SPY,285.0,285.71,285.0,285.71,135,38500,3,1,AXW,TME,0.008223846166289597
2016-10-12,SPY,283.0,283.0,282.56,282.56,50,14135,3,1,AXW,TME,-0.011086392958672626
2016-10-13,SPY,282.42,282.42,282.42,282.42,18,5084,2,1,AXW,TME,-0.0004955927744891948
2016-10-14,SPY,281.32,281.32,280.97,280.97,75,21087,2,1,AXW,TME,-0.005147422572618056
2016-10-17,SPY,279.67,280.19,279.67,280.07,247,69127,3,1,AXW,TME,-0.003208330144030997
2016-10-19,SPY,278.24,279.2,278.24,279.2,135,37639,2,1,AXW,TME,-0.0031112010362395713
2016-10-20,SPY,279.63,279.63,279.63,279.63,40,11185,1,1,AXW,TME,0.0015389298529580931
2016-10-21,SPY,280.53,280.6,280.24,280.24,624,175032,3,1,AXW,TME,0.002179078148055964
2016-10-25,SPY,270.5,282.48,270.5,282.25,417,117604,6,1,AXW,TME,0.007146824140539993
2016-10-27,SPY,279.94,279.94,279.94,279.94,13,3639,1,1,AXW,TME,-0.008217908537271617
2016-11-02,SPY,278.0,278.0,278.0,278.0,20,5560,1,1,AXW,TME,-0.006954180801862685
2016-11-03,SPY,274.34,274.35,274.34,274.35,75,20576,2,1,AXW,TME,-0.013216450185652612
2016-11-04,SPY,274.35,274.35,272.2,272.34,128,34894,4,1,AXW,TME,-0.007353377808555285
2016-11-07,SPY,274.71,274.75,274.71,274.75,98,26923,2,1,AXW,TME,0.008810307587301645
2016-11-08,SPY,276.13,276.13,276.13,276.13,5,1381,1,1,AXW,TME,0.005010176033666696
2016-11-09,SPY,268.76,269.33,267.36,267.36,95,25447,4,1,AXW,TME,-0.032275704470313714
2016-11-10,SPY,267.3,282.55,267.3,282.55,136,38353,4,1,AXW,TME,0.055259461228768764
2016-11-11,SPY,283.5,285.0,283.5,285.0,471,134085,4,1,AXW,TME,0.008633654192798228
2016-11-14,SPY,287.3,288.69,287.3,288.2,9862,2837032,17,1,AXW,TME,0.011165503296771179
2016-11-15,SPY,285.16,287.41,285.16,287.41,291,83490,2,1,AXW,TME,-0.0027449158146151094
2016-11-16,SPY,289.0,289.5,288.66,289.5,128,36994,10,1,AXW,TME,0.007245529262243308
2016-11-17,SPY,290.0,291.16,290.0,291.16,153,44373,2,1,AXW,TME,0.005717647237007407
2016-11-18,SPY,296.26,296.26,296.26,296.26,39,11554,1,1,AXW,TME,0.017364502903848923
2016-11-21,SPY,296.5,299.45,296.5,299.45,226,67332,7,1,AXW,TME,0.010710011556565252
2016-11-22,SPY,297.37,299.64,297.09,299.25,3240,969912,14,1,AXW,TME,-0.0006681142723888938
2016-11-24,SPY,298.7,300.0,297.9,300.0,115,34473,4,1,AXW,TME,0.0025031302181184748
2016-11-25,SPY,300.0,300.0,298.5,298.5,185,55298,8,1,AXW,TME,-0.005012541823544286
2016-11-29,SPY,295.0,295.9,294.27,295.6,1378,406229,48,1,AXW,TME,-0.009762743758609992
2016-11-30,SPY,294.98,295.1,294.98,295.1,3144,927597,75,1,AXW,TME,-0.0016929071251529843
2016-12-01,SPY,298.0,298.2,298.0,298.2,303,90307,4,1,AXW,TME,0.010450120381744228
2016-12-02,SPY,295.26,296.0,295.26,296.0,220,65093,3,1,AXW,TME,-0.007404948006577682
2016-12-05,SPY,295.33,295.33,295.33,295.33,30,8860,1,1,AXW,TME,-0.0022660791324998655
2016-12-06,SPY,295.72,295.97,295.72,295.97,78,23068,2,1,AXW,TME,0.0021647226447532144
2016-12-07,SPY,298.06,298.06,298.06,298.06,82,24441,1,1,AXW,TME,0.00703671068433289
2016-12-08,SPY,299.0,299.5,298.97,299.5,263,78735,4,1,AXW,TME,0.004819609034857383
2016-12-09,SPY,301.56,302.53,301.44,302.53,8808,2663720,20,1,AXW,TME,0.010066028551739246
2016-12-12,SPY,306.35,306.35,305.9,306.0,93,28468,3,1,AXW,TME,0.01140465584513736
2016-12-13,SPY,302.67,302.67,301.13,301.13,170,51346,2,1,AXW,TME,-0.01604303675503085
2016-12-14,SPY,304.78,304.78,304.78,304.78,1262,384632,2,1,AXW,TME,0.01204813966436456
2016-12-15,SPY,304.8,304.8,304.66,304.66,250,76193,3,1,AXW,TME,-0.00039380415315949283
2016-12-16,SPY,307.76,307.76,307.76,307.76,759,233590,2,1,AXW,TME,0.010123857735484514
2016-12-20,SPY,310.7,310.7,310.7,310.7,60,18642,2,1,AXW,TME,0.00950755795496204
2016-12-21,SPY,311.2,311.2,311.0,311.0,2145,667135,7,1,AXW,TME,0.000965095780232422
2016-12-22,SPY,310.73,310.73,310.32,310.32,222,68954,3,1,AXW,TME,-0.002188889047522408
2016-12-28,SPY,312.79,314.43,312.79,314.43,378,118643,4,1,AXW,TME,0.013157452718483913
2017-01-03,SPY,309.0,309.0,305.0,305.0,150,45950,3,1,AXW,TME,-0.03044969924278407
2017-01-04,SPY,311.55,311.55,311.0,311.0,1615,502628,6,1,AXW,TME,0.01948113557182249
2017-01-05,SPY,311.01,311.01,311.01,311.01,5,1555,1,1,AXW,TME,3.2153823896185415e-05
2017-01-06,SPY,309.28,309.28,309.28,309.28,250,77320,1,1,AXW,TME,-0.005578050543109753
2017-01-09,SPY,310.0,310.41,310.0,310.41,303,94053,2,1,AXW,TME,0.003646988824948397
2017-01-10,SPY,308.83,308.83,307.89,307.89,48,14791,3,1,AXW,TME,-0.0081514279592364
2017-01-11,SPY,307.46,307.46,306.55,306.55,999,306444,3,1,AXW,TME,-0.004361702117035682
2017-01-12,SPY,305.0,305.0,303.78,303.78,204,62081,4,1,AXW,TME,-0.009077118998824234
2017-01-13,SPY,303.0,303.03,303.0,303.03,140,42423,2,1,AXW,TME,-0.0024719447006702755
2017-01-16,SPY,303.66,303.69,303.66,303.69,26,7896,2,1,AXW,TME,0.002175633769567588
2017-01-17,SPY,303.69,303.69,303.53,303.53,157,47663,3,1,AXW,TME,-0.0005269918767595937
2017-01-18,SPY,300.0,300.0,299.7,299.7,195,58498,5,1,AXW,TME,-0.012698478079392976
2017-01-20,SPY,298.44,299.65,298.44,299.65,57,17014,4,1,AXW,TME,-0.0001668474184233167
2017-01-23,SPY,300.51,300.51,298.5,298.5,99,29650,2,1,AXW,TME,-0.0038451940715374237
2017-01-25,SPY,300.92,300.92,300.92,300.92,2,602,1,1,AXW,TME,0.008074515859364076
2017-01-27,SPY,304.72,305.03,304.72,305.03,323,98506,2,1,AXW,TME,0.013565683734036159
2017-01-30,SPY,303.26,303.26,303.26,303.26,28,8491,1,1,AXW,TME,-0.00581960905326393
2017-01-31,SPY,301.4,301.4,300.35,301.0,140,42095,3,1,AXW,TME,-0.007480258623917378
2017-02-02,SPY,297.86,297.86,297.86,297.86,30,8936,1,1,AXW,TME,-0.010486687291154128
2017-02-03,SPY,298.21,298.21,298.21,298.21,50,14911,1,1,AXW,TME,0.0011743588512231186
2017-02-07,SPY,299.97,299.97,299.0,299.0,22,6585,4,1,AXW,TME,0.0026456370817418977
2017-02-08,SPY,300.0,300.0,299.79,299.79,235,70492,4,1,AXW,TME,0.002638656151121343
2017-02-09,SPY,301.42,301.42,301.42,301.42,7,2110,1,1,AXW,TME,0.005422411449722653
2017-02-10,SPY,302.69,302.69,302.69,302.69,7,2119,1,1,AXW,TME,0.004204538481191642
2017-02-13,SPY,301.15,303.29,301.11,303.29,464,140434,10,1,AXW,TME,0.001980264022153456
2017-02-15,SPY,303.97,304.16,303.97,304.16,200,60801,2,1,AXW,TME,0.002864435245243693
2017-02-16,SPY,304.16,304.16,304.16,304.16,102,31024,2,1,AXW,TME,0.0
2017-02-17,SPY,305.73,305.73,305.31,305.31,28,8556,4,1,AXW,TME,0.003773775131830753
2017-02-20,SPY,306.9,306.9,306.9,306.9,200,61380,1,1,AXW,TME,0.005194307753740504
2017-02-21,SPY,306.93,306.93,306.66,306.66,494,151493,3,1,AXW,TME,-0.0007823196174471335
2017-02-22,SPY,307.135,307.44,307.1,307.44,902,277137,6,1,AXW,TME,0.002540304248345207
2017-02-23,SPY,307.1,307.19,306.8,306.8,531,163037,10,1,AXW,TME,-0.0020838767634873408
2017-02-24,SPY,306.97,306.97,306.97,306.97,8,2456,1,1,AXW,TME,0.000553953449491749
2017-02-27,SPY,308.0,308.0,308.0,308.0,75,23100,2,1,AXW,TME,0.0033497600309815335
2017-02-28,SPY,308.5,308.79,308.5,308.79,94,29001,7,1,AXW,TME,0.0025616512330032455
2017-03-01,SPY,308.81,308.81,308.81,308.81,90,27793,1,1,AXW,TME,6.476683940081459e-05
2017-03-06,SPY,313.0,313.0,313.0,313.0,263,82319,8,1,AXW,TME,0.013476989494174538
2017-03-07,SPY,312.48,312.77,312.0,312.0,390,121949,12,1,AXW,TME,-0.0032000027306709027
2017-03-08,SPY,311.38,311.71,311.38,311.71,29,9033,2,1,AXW,TME,-0.0009299194205581264
2017-03-09,SPY,314.25,314.51,314.23,314.45,4170,1310733,46,1,AXW,TME,0.008751812600588086
2017-03-10,SPY,315.9,316.23,315.9,316.23,122,38557,4,1,AXW,TME,0.00564471594569518
2017-03-13,SPY,316.13,316.13,314.98,314.98,165,52024,4,1,AXW,TME,-0.003960652188772866
2017-03-14,SPY,314.54,314.54,314.54,314.54,6,1887,1,1,AXW,TME,-0.0013978906838552332
2017-03-16,SPY,311.16,311.16,309.63,309.63,41,12724,3,1,AXW,TME,-0.01573321781662788
2017-03-17,SPY,310.67,310.67,309.63,309.66,2060,639107,8,1,AXW,TME,9.688514273931291e-05
2017-03-21,SPY,308.41,308.41,306.88,306.88,20,6161,2,1,AXW,TME,-0.009018129693617488
2017-03-22,SPY,304.5,304.5,304.5,304.5,291,88610,6,1,AXW,TME,-0.007785704545121697
2017-03-23,SPY,304.84,304.84,304.84,304.84,13,3963,2,1,AXW,TME,0.0011159616479649768
2017-03-28,SPY,306.12,307.15,306.12,307.15,24,7354,2,1,AXW,TME,0.007549178812019803
2017-04-04,SPY,309.7,309.72,309.7,309.72,37,11459,3,1,AXW,TME,0.008332435908586554
2017-04-05,SPY,310.66,310.66,310.64,310.64,80,24852,2,1,AXW,TME,0.002966021904888865
2017-04-07,SPY,312.0,312.0,312.0,312.0,10,3120,1,1,AXW,TME,0.004368502386070551
2017-04-10,SPY,314.0,314.0,314.0,314.0,83,26062,2,1,AXW,TME,0.006389798098770988
2017-04-13,SPY,308.96,308.96,308.96,308.96,79,24408,1,1,AXW,TME,-0.01618116722804912
2017-04-18,SPY,309.0,309.97,309.0,309.97,71,21981,3,1,AXW,TME,0.0032636999225150523
2017-04-19,SPY,310.03,310.03,310.03,310.03,50,15502,1,1,AXW,TME,0.00019354838770077327
2017-04-20,SPY,313.68,313.68,311.23,311.23,170,52934,2,1,AXW,TME,0.0038631216958135606
2017-04-21,SPY,312.2,312.2,312.2,312.2,10,3122,1,1,AXW,TME,0.0031118193950980394
2017-04-24,SPY,313.76,313.76,313.4,313.5,129,40441,12,1,AXW,TME,0.004155351991643693
2017-04-26,SPY,315.01,317.37,315.01,317.37,42,13306,2,1,AXW,TME,0.012268925593817434
2017-05-02,SPY,317.46,317.46,316.72,316.72,217,68756,13,1,AXW,TME,-0.002050182868917662
2017-05-03,SPY,317.57,317.57,317.57,317.57,32,10162,1,1,AXW,TME,0.002680163675339081
2017-05-04,SPY,320.79,322.36,320.79,322.36,545,175231,8,1,AXW,TME,0.014970666983096334
2017-05-09,SPY,325.45,325.45,325.45,325.45,9,2929,1,1,AXW,TME,0.009539906562085577
2017-05-11,SPY,326.59,326.59,326.59,326.59,30,9798,1,1,AXW,TME,0.003496721555642558
2017-05-12,SPY,324.7,324.95,323.7,323.7,96,31153,4,1,AXW,TME,-0.008888400641840273
2017-05-15,SPY,323.7,323.7,323.7,323.7,29,9387,2,1,AXW,TME,0.0
2017-05-16,SPY,324.0,324.0,323.9,323.9,55,17819,3,1,AXW,TME,0.0006176652450848353
2017-05-18,SPY,318.97,318.98,317.0,317.0,168,53440,5,1,AXW,TME,-0.02153305230000294
2017-05-19,SPY,319.5,319.5,319.5,319.5,50,15975,1,1,AXW,TME,0.007855499940308833
2017-05-22,SPY,320.87,320.87,320.87,320.87,5,1604,1,1,AXW,TME,0.004278782860411104
2017-05-23,SPY,320.0,320.0,320.0,320.0,33,10560,2,1,AXW,TME,-0.002715060884228325
2017-05-24,SPY,321.5,321.5,321.5,321.5,87,27971,1,1,AXW,TME,0.004676547883901803
2017-05-26,SPY,326.2,326.2,326.2,326.2,33,10765,1,1,AXW,TME,0.01451314650923945
2017-05-29,SPY,326.0,326.0,325.0,325.0,62,20200,2,1,AXW,TME,-0.0036855078571760057
2017-05-30,SPY,325.19,325.19,325.19,325.19,24,7805,1,1,AXW,TME,0.0005844445636145887
